1.6389,0.5535,0.3819,1.8049,-0.745,-0.3905,0.6342,-1.7088,-0.286,-0.5062,-1.2403,0.6031,-1.7324,-0.7334,-0.1385,-1.7808,0.7716,-0.3463,-0.7198,1.5584,0.4056,0.6612,1.5439,-0.2293
1.6723,0.6659,0.2005,1.0826,-0.4632,-0.6289,0.6753,-1.6959,0.1616,-0.8236,-1.9252,0.2668,-1.6723,-0.6659,0.2005,-1.0826,0.4632,-0.6289,-0.6753,1.6959,0.1616,0.8236,1.9252,0.2668
1.7291,0.7394,-0.0533,1.7931,-0.7746,-0.1716,0.4768,-1.4475,-0.5251,-0.5566,-1.4626,0.5895,-1.7552,-0.5549,0.3665,-1.5475,0.5415,-0.6655,-0.6491,1.6831,-0.2181,0.5092,1.2757,0.6778
1.2147,0.5615,0.6674,1.7769,-0.7663,0.1863,0.7349,-1.7969,-0.2166,-0.6035,-1.2216,-0.6502,-1.4635,-0.6751,0.4778,-1.5759,0.8401,0.5236,-0.7979,1.5749,-0.5558,0.7144,1.4835,-0.4325
1.5574,0.7161,-0.3079,1.5213,-0.7003,0.2426,0.5783,-1.6472,-0.4816,-0.768,-1.8536,0.1932,-1.5735,-0.5848,0.4212,-1.3013,0.5356,-0.5693,-0.736,1.8082,0.04,0.7219,1.726,0.4618
1.3361,0.5451,-0.6494,1.7479,-0.6739,0.1598,0.6133,-1.6188,0.5205,-0.5696,-1.596,-0.4338,-1.7182,-0.6944,-0.0118,-1.5411,0.7754,-0.3561,-0.6588,1.558,0.6027,0.7904,1.7045,0.1681
1.7448,0.6441,-0.0443,1.2236,-0.5803,0.6903,0.6831,-1.6842,-0.204,-0.7123,-1.4393,-0.7547,-1.6893,-0.8124,0.2266,-1.3661,0.6169,0.6304,-0.6606,1.4412,-0.4342,0.7768,1.8141,-0.1101
1.6226,0.6491,0.3447,1.4151,-0.605,-0.4888,0.6954,-1.7382,0.224,-0.7899,-1.8477,-0.08,-1.6226,-0.6491,0.3447,-1.4151,0.605,-0.4888,-0.6954,1.7382,0.224,0.7899,1.8477,-0.08
1.6128,0.6634,0.2455,1.8738,-0.8259,0.4012,0.7098,-1.7255,0.0189,-0.4495,-1.0199,-0.6656,-1.6128,-0.6634,0.2455,-1.8738,0.8259,0.4012,-0.7098,1.7255,0.0189,0.4495,1.0199,-0.6656
1.1936,0.5191,-0.6124,1.7968,-0.8209,-0.224,0.8028,-1.8459,0.2973,-0.6006,-1.3146,0.5391,-1.1936,-0.5191,-0.6124,-1.7968,0.8209,-0.224,-0.8028,1.8459,0.2973,0.6006,1.3146,0.5391
1.4797,0.6162,0.6933,1.7446,-0.6841,-0.048,0.5156,-1.3366,-0.6596,-0.6088,-1.6327,0.3194,-1.8263,-0.7319,0.1908,-1.5421,0.7553,0.3252,-0.5613,1.3163,-0.6915,0.7986,1.6975,-0.1296
1.8583,0.7993,-0.3087,1.352,-0.6195,-0.5112,0.5016,-1.1663,0.6238,-0.8186,-1.7864,0.1962,-1.8583,-0.7993,-0.3087,-1.352,0.6195,-0.5112,-0.5016,1.1663,0.6238,0.8186,1.7864,0.1962
1.6936,0.5221,0.6209,1.7596,-0.5898,-0.4133,0.4545,-1.3355,-0.639,-0.485,-1.3622,0.5556,-1.8346,-0.7016,0.3264,-1.7713,0.7374,-0.159,-0.4144,1.1799,-0.6818,0.5976,1.5497,0.3903
1.0832,0.4722,-0.7767,1.6732,-0.7534,-0.0983,0.6864,-1.5746,0.7156,-0.7276,-1.6157,0.1594,-1.0832,-0.4722,-0.7767,-1.6732,0.7534,-0.0983,-0.6864,1.5746,0.7156,0.7276,1.6157,0.1594
1.7618,0.705,-0.1969,1.8412,-0.7861,0.0871,0.6373,-1.5925,-0.3719,-0.6096,-1.4277,0.4817,-1.7618,-0.705,-0.1969,-1.8412,0.7861,0.0871,-0.6373,1.5925,-0.3719,0.6096,1.4277,0.4817
1.5837,0.5439,0.465,1.3908,-0.5279,-0.5954,0.7129,-1.7983,-0.1088,-0.6372,-1.5911,0.5579,-1.6152,-0.7308,-0.2255,-1.6162,0.7427,0.1474,-0.5414,1.5775,-0.5297,0.7225,1.784,0.289
1.8039,0.7442,0.3275,1.669,-0.7661,0.221,0.4929,-1.2488,-0.6121,-0.7023,-1.7405,0.1881,-1.7766,-0.6964,0.4452,-1.625,0.5905,-0.3494,-0.6177,1.579,0.2148,0.7558,1.5381,-0.4351
1.1139,0.4663,0.694,1.6906,-0.7659,0.0161,0.6674,-1.6685,-0.6539,-0.6898,-1.7186,0.0287,-1.1093,-0.4311,0.7192,-1.6478,0.648,-0.2059,-0.7582,1.8718,-0.3516,0.7332,1.598,-0.2466
1.7806,0.6863,-0.1294,1.2412,-0.5586,0.556,0.6872,-1.619,-0.3815,-0.8168,-1.8237,-0.3026,-1.5762,-0.7312,0.4324,-1.5274,0.6385,-0.2248,-0.5483,1.6175,0.4024,0.7597,1.7902,-0.3523
1.5839,0.7487,0.3285,1.7366,-0.7634,0.355,0.6935,-1.5285,-0.443,-0.6653,-1.6511,0.2271,-1.6793,-0.5939,-0.1785,-1.5579,0.7294,0.5595,-0.7151,1.7815,-0.1426,0.6036,1.2773,-0.706
1.2217,0.4198,0.6659,1.5285,-0.5795,-0.4376,0.5078,-1.6945,-0.5965,-0.5686,-1.7377,0.4758,-1.414,-0.4795,0.5885,-1.3166,0.4681,-0.596,-0.7016,1.8231,-0.2857,0.7428,1.7802,0.1857
1.7979,0.6842,0.3991,1.6088,-0.5791,-0.4248,0.6623,-1.604,0.1787,-0.7608,-1.5555,-0.3529,-1.7145,-0.6798,0.4434,-1.7522,0.7795,0.0197,-0.4738,1.2958,-0.6202,0.6324,1.659,0.3569
1.5963,0.618,-0.298,1.0554,-0.4378,0.6524,0.6806,-1.7583,-0.0004,-0.7903,-1.9054,-0.354,-1.5963,-0.618,-0.298,-1.0554,0.4378,0.6524,-0.6806,1.7583,-0.0004,0.7903,1.9054,-0.354
1.5542,0.7697,0.6342,1.5882,-0.7109,0.2919,0.5047,-1.1732,-0.6686,-0.7351,-1.7531,-0.0075,-1.8279,-0.744,0.3053,-1.3459,0.6835,0.5058,-0.5923,1.2785,-0.6725,0.8542,1.6496,-0.3887
1.3556,0.4465,-0.556,1.4642,-0.5536,0.5834,0.5011,-1.7267,0.5025,-0.5157,-1.6465,-0.6244,-1.5711,-0.5648,-0.4616,-1.2758,0.4635,0.618,-0.7256,1.7868,0.1115,0.7674,1.7948,-0.1734
1.6716,0.5802,-0.2246,1.5695,-0.7096,0.5732,0.6819,-1.7781,-0.044,-0.5685,-1.2556,-0.7325,-1.6617,-0.7682,0.2044,-1.6816,0.7328,0.4426,-0.703,1.5306,-0.4038,0.6918,1.6679,0.1846
1.6525,0.6775,-0.2295,1.4984,-0.7753,-0.6493,0.8103,-1.6689,0.3698,-0.6362,-1.309,0.6669,-1.3886,-0.6671,-0.4874,-1.8115,0.7744,-0.256,-0.6673,1.7587,-0.0765,0.5424,1.2097,0.6621
1.6696,0.6426,-0.6791,1.6956,-0.6964,0.0398,0.4091,-1.063,0.7617,-0.6783,-1.6515,-0.1224,-1.6696,-0.6426,-0.6791,-1.6956,0.6964,0.0398,-0.4091,1.063,0.7617,0.6783,1.6515,-0.1224
1.2774,0.4998,0.6036,1.6727,-0.652,-0.306,0.6942,-1.8149,-0.3321,-0.58,-1.6003,0.4684,-1.5909,-0.6632,-0.172,-1.5521,0.7685,0.3372,-0.6977,1.7197,-0.4848,0.7763,1.7424,-0.1143
1.7243,0.762,-0.1835,1.0451,-0.4973,-0.6965,0.6587,-1.5016,0.3771,-0.8291,-1.7969,0.4749,-1.7364,-0.7251,-0.1069,-1.015,0.4683,-0.7117,-0.665,1.5732,0.2717,0.8175,1.7174,0.575
1.5396,0.7224,0.4786,1.6065,-0.6595,-0.1508,0.5563,-1.6415,0.3422,-0.726,-1.6738,-0.4733,-1.7997,-0.6975,-0.0211,-1.2783,0.5958,0.5839,-0.7029,1.5861,-0.4153,0.8045,1.768,-0.3441
1.4636,0.6898,-0.4182,1.821,-0.7776,-0.2463,0.6335,-1.7232,-0.1697,-0.5308,-1.2255,0.6712,-1.7029,-0.6685,-0.1202,-1.4967,0.732,-0.6737,-0.7926,1.697,0.2663,0.6049,1.2759,0.6906
1.8651,0.7131,0.4248,1.73,-0.7244,-0.0502,0.4011,-1.0619,-0.7064,-0.6594,-1.6095,0.2348,-1.7537,-0.6244,0.6123,-1.7629,0.6649,-0.1925,-0.403,1.1142,-0.7016,0.5828,1.528,0.3788
1.719,0.6396,0.11,1.1348,-0.4881,-0.7251,0.6656,-1.6975,0.0672,-0.7257,-1.5727,0.6663,-1.7152,-0.7756,-0.1679,-1.2001,0.5634,-0.6699,-0.6786,1.497,0.4103,0.8001,1.834,0.3091
1.6129,0.6113,0.2776,1.1064,-0.4391,-0.6974,0.6977,-1.7592,-0.0643,-0.7557,-1.8391,0.3733,-1.4752,-0.5029,0.4587,-1.1991,0.4502,-0.6928,-0.5944,1.7854,-0.2906,0.6074,1.6935,0.6355
1.1195,0.5097,-0.6988,1.7427,-0.7269,-0.0719,0.7652,-1.8448,0.2522,-0.6763,-1.4023,0.444,-1.2376,-0.5395,-0.6744,-1.6815,0.8514,-0.2517,-0.745,1.5587,0.7144,0.713,1.5937,0.2861
1.3973,0.4874,-0.627,1.3481,-0.4797,0.5446,0.7145,-1.8271,0.2391,-0.7529,-1.7727,-0.1534,-1.2376,-0.4171,-0.6412,-1.5393,0.5902,0.4564,-0.4897,1.6744,0.6395,0.5596,1.7445,-0.4579
1.7776,0.7165,-0.1725,1.3708,-0.6983,-0.5511,0.7037,-1.4938,0.5591,-0.7911,-1.7084,0.3867,-1.4824,-0.7092,-0.5266,-1.6792,0.6756,0.0683,-0.5947,1.6832,-0.2769,0.6953,1.5344,0.513
1.8517,0.686,-0.2215,1.8721,-0.7423,0.298,0.5033,-1.3586,0.5369,-0.4788,-1.2075,-0.6134,-1.8517,-0.686,-0.2215,-1.8721,0.7423,0.298,-0.5033,1.3586,0.5369,0.4788,1.2075,-0.6134
1.6207,0.4961,-0.4409,1.4073,-0.4522,0.7276,0.5012,-1.6372,0.436,-0.4625,-1.4392,-0.7227,-1.6207,-0.4961,-0.4409,-1.4073,0.4522,0.7276,-0.5012,1.6372,0.436,0.4625,1.4392,-0.7227
1.721,0.6901,-0.2124,1.2955,-0.5564,0.5462,0.6581,-1.6412,-0.3066,-0.8141,-1.8958,-0.0272,-1.721,-0.6901,-0.2124,-1.2955,0.5564,0.5462,-0.6581,1.6412,-0.3066,0.8141,1.8958,-0.0272
1.8874,0.7608,0.2063,1.515,-0.6041,-0.3492,0.5067,-1.3821,0.4807,-0.7706,-1.7618,-0.2506,-1.9089,-0.7636,-0.1158,-1.4987,0.6167,0.3707,-0.5022,1.3416,-0.5192,0.7715,1.7925,0.1771
1.4225,0.7172,0.7195,1.4898,-0.7689,0.4077,0.6164,-1.2225,-0.7506,-0.8137,-1.5766,-0.3766,-1.4225,-0.7172,0.7195,-1.4898,0.7689,0.4077,-0.6164,1.2225,-0.7506,0.8137,1.5766,-0.3766
1.412,0.6137,0.6472,1.7224,-0.6667,-0.1108,0.6655,-1.7531,0.0033,-0.6914,-1.3929,-0.5793,-1.6498,-0.7224,0.3915,-1.5513,0.7933,0.4477,-0.6671,1.4196,-0.6184,0.7597,1.7086,-0.1812
1.5887,0.5436,-0.4565,1.7572,-0.7196,0.3719,0.506,-1.5723,0.5049,-0.4977,-1.421,-0.6265,-1.7833,-0.7012,-0.2528,-1.5921,0.6106,0.4908,-0.7209,1.632,-0.222,0.7421,1.6278,0.1903
1.2231,0.3838,-0.7396,1.5332,-0.5351,0.4308,0.5135,-1.6365,0.6705,-0.5994,-1.7174,-0.3617,-1.2231,-0.3838,-0.7396,-1.5332,0.5351,0.4308,-0.5135,1.6365,0.6705,0.5994,1.7174,-0.3617
1.6556,0.677,-0.4806,1.6502,-0.8156,-0.1934,0.553,-1.2845,0.7483,-0.7209,-1.7559,0.0661,-1.5377,-0.6592,-0.5977,-1.6664,0.6231,0.2082,-0.6674,1.7108,-0.1514,0.7337,1.5041,0.4005
1.7642,0.727,-0.121,1.6061,-0.6457,0.5123,0.7287,-1.6142,-0.264,-0.7279,-1.65,0.169,-1.5937,-0.536,-0.3965,-1.7012,0.7016,0.4794,-0.5659,1.7001,0.3227,0.4896,1.3172,-0.7018
1.4023,0.7159,-0.5333,1.4604,-0.7985,-0.6499,0.7946,-1.5563,0.4871,-0.677,-1.2382,0.6962,-1.4023,-0.7159,-0.5333,-1.4604,0.7985,-0.6499,-0.7946,1.5563,0.4871,0.677,1.2382,0.6962
1.6881,0.5022,0.5382,1.6634,-0.5351,-0.5726,0.4183,-1.4061,-0.6106,-0.4372,-1.359,0.645,-1.6881,-0.5022,0.5382,-1.6634,0.5351,-0.5726,-0.4183,1.4061,-0.6106,0.4372,1.359,0.645
1.78,0.6871,-0.0656,1.3356,-0.6628,-0.6049,0.7121,-1.5919,0.4239,-0.8055,-1.5458,0.4948,-1.4749,-0.725,-0.5954,-1.6499,0.7501,-0.273,-0.5947,1.3351,0.6516,0.6972,1.7533,-0.0314
1.9372,0.7813,0.1222,1.6158,-0.6943,0.2946,0.4894,-1.2133,-0.5842,-0.7349,-1.7102,0.1674,-1.9372,-0.7813,0.1222,-1.6158,0.6943,0.2946,-0.4894,1.2133,-0.5842,0.7349,1.7102,0.1674
1.3664,0.3987,0.7058,1.5274,-0.4969,-0.5116,0.4563,-1.5637,-0.6705,-0.5375,-1.652,0.4763,-1.3664,-0.3987,0.7058,-1.5274,0.4969,-0.5116,-0.4563,1.5637,-0.6705,0.5375,1.652,0.4763
1.8175,0.7393,0.2927,1.3019,-0.6682,0.5444,0.6188,-1.3243,-0.6444,-0.8589,-1.6235,-0.4516,-1.5501,-0.7869,0.6128,-1.5554,0.7102,0.3501,-0.5216,1.1895,-0.6558,0.7478,1.7639,-0.0481
1.3677,0.5539,0.5192,1.8001,-0.7745,-0.0798,0.7624,-1.8824,-0.0019,-0.6379,-1.4828,-0.4375,-1.3677,-0.5539,0.5192,-1.8001,0.7745,-0.0798,-0.7624,1.8824,-0.0019,0.6379,1.4828,-0.4375
1.5421,0.7651,-0.6254,1.5643,-0.7235,-0.3186,0.5264,-1.1869,0.6905,-0.7435,-1.7644,0.0869,-1.8142,-0.7416,-0.2565,-1.2938,0.6493,-0.5802,-0.6359,1.3755,0.5818,0.8546,1.6265,0.4214
1.5442,0.7163,0.3256,1.4836,-0.6853,-0.2596,0.5889,-1.6572,0.4922,-0.7823,-1.8774,-0.1255,-1.5741,-0.6094,-0.4006,-1.2796,0.5485,0.5391,-0.7346,1.7983,-0.1326,0.754,1.7661,-0.4385
1.7074,0.6982,-0.0216,1.5692,-0.7775,0.3153,0.6385,-1.5602,-0.5966,-0.7807,-1.7245,-0.0779,-1.3394,-0.5177,0.6583,-1.7323,0.6514,-0.2301,-0.6228,1.6549,-0.4993,0.56,1.5754,0.452
1.6868,0.6678,0.1211,1.5541,-0.7444,0.6674,0.7859,-1.708,-0.2225,-0.5698,-1.2064,-0.6925,-1.4775,-0.6818,0.4081,-1.8328,0.7921,0.2996,-0.6482,1.7266,0.1157,0.5016,1.1541,-0.697
1.2887,0.5288,-0.5143,1.5328,-0.6559,0.4062,0.7573,-1.9145,0.0528,-0.6557,-1.6772,-0.4545,-1.4468,-0.631,0.3136,-1.512,0.737,-0.3457,-0.7356,1.8317,0.3679,0.7712,1.7812,0.1741
1.7495,0.6478,0.1206,1.7696,-0.6992,-0.5834,0.5962,-1.61,-0.2611,-0.4099,-1.0374,0.724,-1.7495,-0.6478,0.1206,-1.7696,0.6992,-0.5834,-0.5962,1.61,-0.2611,0.4099,1.0374,0.724
1.6118,0.5357,0.3613,1.4346,-0.5755,-0.6606,0.624,-1.7677,-0.1791,-0.5758,-1.421,0.6874,-1.7247,-0.7481,-0.0458,-1.4043,0.6211,-0.6229,-0.7286,1.5825,0.3412,0.7629,1.773,0.1186
1.0973,0.4147,0.6521,1.5063,-0.6095,-0.3939,0.7223,-1.9113,-0.3593,-0.7204,-1.7802,0.1012,-1.0973,-0.4147,0.6521,-1.5063,0.6095,-0.3939,-0.7223,1.9113,-0.3593,0.7204,1.7802,0.1012
1.9412,0.7793,-0.2812,1.6674,-0.7121,-0.1756,0.4349,-1.0832,0.6328,-0.712,-1.6672,-0.176,-1.9412,-0.7793,-0.2812,-1.6674,0.7121,-0.1756,-0.4349,1.0832,0.6328,0.712,1.6672,-0.176
1.6761,0.7365,-0.1268,1.6701,-0.7678,0.0912,0.5195,-1.5082,-0.5708,-0.6941,-1.7339,0.3161,-1.5739,-0.512,0.5241,-1.4972,0.5302,-0.5797,-0.6711,1.7613,-0.2445,0.5706,1.4939,0.5904
1.5875,0.7969,0.4736,1.2064,-0.6576,0.6961,0.6945,-1.3835,-0.5373,-0.818,-1.5006,-0.6324,-1.5875,-0.7969,0.4736,-1.2064,0.6576,0.6961,-0.6945,1.3835,-0.5373,0.818,1.5006,-0.6324
1.371,0.5081,-0.5283,1.1961,-0.4741,0.6184,0.6848,-1.8477,0.2154,-0.743,-1.8742,-0.3054,-1.371,-0.5081,-0.5283,-1.1961,0.4741,0.6184,-0.6848,1.8477,0.2154,0.743,1.8742,-0.3054
1.6341,0.5887,-0.6542,1.7677,-0.6493,0.2174,0.452,-1.2725,0.6542,-0.5536,-1.4992,-0.4628,-1.856,-0.7285,-0.321,-1.6962,0.7593,-0.0542,-0.4517,1.1412,0.7305,0.7036,1.6602,-0.1099
1.6083,0.6451,-0.3718,1.7266,-0.7382,0.2469,0.7018,-1.7496,-0.2401,-0.6847,-1.6015,0.3649,-1.6083,-0.6451,-0.3718,-1.7266,0.7382,0.2469,-0.7018,1.7496,-0.2401,0.6847,1.6015,0.3649
1.643,0.5596,0.288,1.2405,-0.4429,-0.7812,0.5823,-1.7096,-0.2589,-0.5304,-1.4854,0.7521,-1.643,-0.5596,0.288,-1.2405,0.4429,-0.7812,-0.5823,1.7096,-0.2589,0.5304,1.4854,0.7521
1.7848,0.7144,0.1786,1.8123,-0.7739,-0.1288,0.6249,-1.5613,0.4008,-0.6316,-1.4791,-0.4505,-1.7848,-0.7144,0.1786,-1.8123,0.7739,-0.1288,-0.6249,1.5613,0.4008,0.6316,1.4791,-0.4505
1.5233,0.5797,-0.361,1.8895,-0.8074,0.1412,0.7286,-1.7841,0.2345,-0.5342,-1.3522,-0.493,-1.529,-0.5745,0.3533,-1.8816,0.806,-0.1759,-0.7285,1.7959,-0.2069,0.5319,1.3365,0.5078
1.2051,0.5312,-0.6809,1.6831,-0.8504,-0.2647,0.7623,-1.5868,0.6945,-0.7095,-1.5664,0.3152,-1.0969,-0.5024,-0.6987,-1.7431,0.7411,-0.1099,-0.7729,1.8394,0.2936,0.6719,1.3944,0.4509
1.8501,0.7382,-0.2689,1.6198,-0.7629,-0.2055,0.499,-1.2022,0.7225,-0.759,-1.6916,0.0237,-1.5668,-0.6108,-0.6761,-1.7558,0.6686,0.1226,-0.4752,1.2831,0.6637,0.5879,1.5775,-0.382
1.8239,0.7459,0.1587,1.425,-0.6804,0.5008,0.6104,-1.393,-0.5664,-0.7909,-1.7995,-0.1402,-1.6024,-0.7022,0.5292,-1.6242,0.6242,-0.2129,-0.5807,1.6317,0.2415,0.7388,1.5734,-0.5107
1.8215,0.6531,-0.3916,1.7897,-0.6946,0.3105,0.4041,-1.1839,0.6993,-0.5307,-1.4592,-0.4672,-1.7433,-0.5463,-0.548,-1.7557,0.5955,0.4552,-0.4448,1.3546,0.5807,0.4594,1.2809,-0.6388
1.0656,0.4639,0.7684,1.6768,-0.7545,0.096,0.7003,-1.6086,-0.6961,-0.7251,-1.6115,-0.1684,-1.0656,-0.4639,0.7684,-1.6768,0.7545,0.096,-0.7003,1.6086,-0.6961,0.7251,1.6115,-0.1684
1.7084,0.5847,-0.3292,1.3777,-0.5475,0.6296,0.7174,-1.7583,-0.0095,-0.6322,-1.4883,-0.6545,-1.6291,-0.7521,0.2257,-1.6934,0.7505,0.0054,-0.5072,1.5307,0.5482,0.6585,1.6804,-0.4158
1.6709,0.6587,-0.5248,1.5972,-0.5804,0.3524,0.6843,-1.6802,-0.1647,-0.7629,-1.5803,0.2894,-1.6251,-0.6243,-0.5188,-1.7301,0.782,0.0485,-0.4723,1.2951,0.7304,0.638,1.7293,-0.2125
1.4115,0.6872,-0.5362,1.7372,-0.7108,-0.0362,0.6222,-1.7298,-0.2061,-0.648,-1.4278,0.5721,-1.7276,-0.7042,-0.2161,-1.3978,0.7323,-0.5878,-0.7582,1.5521,0.5209,0.7607,1.6009,0.4894
1.0628,0.4082,0.7126,1.6243,-0.646,-0.2275,0.7485,-1.8747,-0.4113,-0.7293,-1.6583,-0.1292,-1.0513,-0.4248,0.6985,-1.6687,0.7268,-0.0781,-0.6757,1.7438,-0.6166,0.6893,1.725,0.0516
1.8282,0.6802,0.3574,1.7837,-0.7176,-0.2382,0.405,-1.1868,-0.6734,-0.5582,-1.491,0.4624,-1.7252,-0.5256,0.5911,-1.758,0.5844,-0.4468,-0.4462,1.3293,-0.6324,0.4708,1.3272,0.5799
1.191,0.4232,-0.6719,1.6176,-0.6596,0.3059,0.5207,-1.6333,0.7048,-0.6105,-1.7737,-0.3008,-1.2893,-0.4706,-0.6902,-1.456,0.5301,0.4417,-0.7318,1.8516,0.2426,0.7584,1.7324,-0.0321
1.7405,0.6638,-0.0504,1.8229,-0.7425,0.5205,0.617,-1.623,0.2359,-0.4136,-1.0171,-0.7028,-1.7421,-0.662,-0.0553,-1.8187,0.7401,0.5268,-0.6197,1.6256,0.229,0.4138,1.0152,-0.7036
1.8185,0.7121,-0.0006,1.9066,-0.7979,-0.151,0.5849,-1.4936,-0.4326,-0.5123,-1.2242,0.5842,-1.8185,-0.7121,-0.0006,-1.9066,0.7979,-0.151,-0.5849,1.4936,-0.4326,0.5123,1.2242,0.5842
1.2093,0.5666,0.6218,1.7264,-0.846,0.4037,0.8167,-1.743,-0.4199,-0.6,-1.2243,-0.6056,-1.2093,-0.5666,0.6218,-1.7264,0.846,0.4037,-0.8167,1.743,-0.4199,0.6,1.2243,-0.6056
1.4032,0.6429,-0.5024,1.6194,-0.8608,-0.5542,0.8288,-1.659,0.4695,-0.6141,-1.2177,0.6531,-1.2623,-0.6111,-0.5807,-1.755,0.8167,-0.4112,-0.7733,1.759,0.2661,0.5533,1.13,0.6598
1.7349,0.651,-0.0032,1.6032,-0.7085,-0.6701,0.7428,-1.7116,0.0807,-0.5108,-1.1336,0.717,-1.5896,-0.7041,-0.2639,-1.8508,0.7924,-0.3168,-0.6086,1.6646,-0.2363,0.4788,1.1496,0.6926
1.6485,0.592,0.1998,1.5655,-0.7317,-0.5427,0.75,-1.8089,0.1539,-0.6527,-1.3894,0.5623,-1.4401,-0.652,-0.5086,-1.7967,0.7858,-0.1682,-0.6977,1.573,0.5267,0.6232,1.6313,-0.2233
1.7823,0.7451,-0.3997,1.6033,-0.6111,0.2629,0.5602,-1.5088,-0.3826,-0.7527,-1.6163,0.3757,-1.8828,-0.7599,-0.1719,-1.5559,0.7171,-0.3199,-0.5056,1.2424,0.6452,0.7513,1.7916,-0.0097
1.3595,0.4512,0.5693,1.2146,-0.4314,-0.6596,0.596,-1.7956,-0.4014,-0.6339,-1.7846,0.4917,-1.3595,-0.4512,0.5693,-1.2146,0.4314,-0.6596,-0.596,1.7956,-0.4014,0.6339,1.7846,0.4917
1.7587,0.7414,0.233,1.0794,-0.5393,0.6898,0.6618,-1.4793,-0.4294,-0.8387,-1.6042,-0.6371,-1.691,-0.8204,0.3477,-1.1791,0.5734,0.6728,-0.6194,1.3446,-0.5113,0.8284,1.7838,-0.3655
1.7048,0.6441,0.2781,1.9264,-0.8188,-0.0702,0.6607,-1.6091,-0.3596,-0.5302,-1.2584,0.5174,-1.7243,-0.6781,-0.2227,-1.9204,0.8195,-0.0514,-0.6781,1.5856,0.3731,0.561,1.3152,-0.4647
1.7089,0.7307,-0.0208,1.1311,-0.4798,0.6943,0.6967,-1.6169,-0.216,-0.8027,-1.8611,-0.268,-1.6608,-0.6095,-0.1822,-1.1118,0.4853,0.7181,-0.6482,1.7393,-0.005,0.6869,1.6119,-0.7203
1.6808,0.8172,-0.4556,1.2153,-0.6201,-0.6224,0.5868,-1.2395,0.6152,-0.845,-1.718,0.4376,-1.7361,-0.7912,-0.3732,-1.1414,0.5762,-0.6681,-0.6229,1.327,0.5476,0.8624,1.6485,0.5188
1.6719,0.6478,-0.0775,1.4891,-0.7574,0.4725,0.7457,-1.7146,-0.4448,-0.7684,-1.5827,-0.4198,-1.3105,-0.5964,0.6019,-1.7717,0.7337,0.0287,-0.6603,1.6244,-0.5021,0.6042,1.6454,0.341
1.6346,0.7078,-0.1652,1.4093,-0.6669,-0.7734,0.7226,-1.6689,0.1404,-0.5533,-1.1691,0.7982,-1.6346,-0.7078,-0.1652,-1.4093,0.6669,-0.7734,-0.7226,1.6689,0.1404,0.5533,1.1691,0.7982
1.3125,0.53,0.4276,1.662,-0.747,-0.3191,0.7836,-1.9435,0.0083,-0.6414,-1.6027,0.4128,-1.3092,-0.529,-0.4307,-1.6642,0.7464,0.3162,-0.7831,1.9434,-0.0016,0.6397,1.6024,-0.4136
1.8102,0.758,-0.3165,1.2844,-0.644,-0.5776,0.6103,-1.3091,0.6115,-0.86,-1.6399,0.4141,-1.5785,-0.7836,-0.6158,-1.5186,0.7137,-0.3608,-0.5138,1.1458,0.6947,0.766,1.7591,0.1503
1.0676,0.3916,-0.749,1.6177,-0.6405,0.2218,0.6279,-1.7119,0.6494,-0.6816,-1.7215,-0.1222,-1.0676,-0.3916,-0.749,-1.6177,0.6405,0.2218,-0.6279,1.7119,0.6494,0.6816,1.7215,-0.1222
1.1846,0.5932,0.7533,1.6012,-0.8133,0.3553,0.7329,-1.4634,-0.7095,-0.7549,-1.4864,-0.3991,-1.1846,-0.5932,0.7533,-1.6012,0.8133,0.3553,-0.7329,1.4634,-0.7095,0.7549,1.4864,-0.3991
1.6128,0.6164,0.5231,1.7612,-0.7633,-0.0973,0.473,-1.371,-0.628,-0.5934,-1.6344,0.4225,-1.7589,-0.6587,0.4135,-1.5687,0.5611,-0.4732,-0.6958,1.6557,0.1187,0.7698,1.5942,-0.2792
1.8499,0.7465,-0.0006,1.8202,-0.7528,0.2477,0.6495,-1.4859,-0.3866,-0.6494,-1.4247,0.4005,-1.7797,-0.6723,-0.2828,-1.8781,0.8019,0.0741,-0.5668,1.4526,0.4835,0.5545,1.3348,-0.5358
1.5764,0.6217,0.731,1.679,-0.7026,-0.0079,0.4351,-1.1032,-0.7842,-0.6966,-1.6646,0.0611,-1.5764,-0.6217,0.731,-1.679,0.7026,-0.0079,-0.4351,1.1032,-0.7842,0.6966,1.6646,0.0611
1.8495,0.7396,0.1178,1.717,-0.6832,-0.4002,0.6816,-1.5341,0.317,-0.7066,-1.5142,-0.302,-1.714,-0.6251,0.4086,-1.8434,0.7794,-0.158,-0.5288,1.4461,-0.5289,0.5448,1.3916,0.5457
1.4813,0.6286,-0.4413,1.8607,-0.8018,-0.0942,0.7231,-1.6564,0.4405,-0.5877,-1.5289,-0.3183,-1.5902,-0.5613,0.2893,-1.723,0.7669,-0.4379,-0.7364,1.8385,-0.0035,0.5721,1.3144,0.5654
1.7621,0.7916,0.5319,1.4739,-0.6932,0.3815,0.4686,-1.0458,-0.7027,-0.8045,-1.7116,-0.2063,-1.7673,-0.7911,0.5259,-1.4694,0.6928,0.3857,-0.4701,1.0473,-0.7034,0.8067,1.7101,-0.2126
